topic,url,index,ratings,total
Celebrities,http://perezhilton.com/category/lady-gaga,1443,"0,0,0,0,0",0
Celebrities,http://www.last.fm/music/Lady+Gaga,1444,"0,0,0,0,0",0
Celebrities,http://ladygaganow.net/,1445,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=qrO4YZeyl0I,1446,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=mVEG793G3N4,1447,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=niqrrmev4mA,1448,"0,0,0,0,0",0
Celebrities,http://www.biography.com/people/lady-gaga-481598,1449,"0,0,0,0,0",0
Celebrities,http://www.forbes.com/profile/lady-gaga/,1450,"0,0,0,0,0",0
Celebrities,http://music.msn.com/music/article.aspx?news=729861,1451,"0,0,0,0,0",0
Celebrities,http://music.aol.com/artist/lady-gaga,1452,"0,0,0,0,0",0
Celebrities,http://news.yahoo.com/youths-philippines-protest-against-lady-gaga-090005246.html,1453,"0,0,0,0,0",0
Celebrities,http://www.ladygaga.com/events/,1454,"0,0,0,0,0",0
Celebrities,http://www.ladygaga.com/order/,1455,"0,0,0,0,0",0
Celebrities,http://ladygaga.co.uk/,1456,"0,0,0,0,0",0
Celebrities,http://lady-gaga.net/,1457,"0,0,0,0,0",0
Celebrities,"http://www.people.com/people/lady_gaga/0,,,00.html",1458,"0,0,0,0,0",0
Celebrities,http://celebrity-gossip.net/lady-gaga,1459,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/user/LadyGagaVEVO,1460,"0,0,0,0,0",0
Celebrities,http://www.huffingtonpost.com/news/lady-gaga,1461,"0,0,0,0,0",0
Celebrities,http://www.billboard.com/artist/lady-gaga/1003999,1462,"0,0,0,0,0",0
Celebrities,http://www.ladygaga.com/edgeofglory/,1463,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=_AFeSHqbtFg,1464,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=sDPJ-o1leAw,1465,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=d2smz_1L2_0,1466,"0,0,0,0,0",0
Celebrities,http://www.ladygaga.com/bornthisway/,1467,"0,0,0,0,0",0
Celebrities,http://www.ladygaga.com/marrythenight/,1468,"0,0,0,0,0",0
Celebrities,http://www.tmz.com/person/lady-gaga/,1469,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=wagn8Wrmzuc,1470,"0,0,0,0,0",0
Celebrities,http://www.ladygaga.com.au/,1471,"0,0,0,0,0",0
Celebrities,http://twitpic.com/photos/ladygaga,1472,"0,0,0,0,0",0
Celebrities,http://www.mtv.co.uk/artists/lady-gaga,1473,"0,0,0,0,0",0
Celebrities,http://www.thehollywoodgossip.com/stars/lady-gaga/,1474,"0,0,0,0,0",0
Celebrities,http://www.huffingtonpost.com/2012/05/16/octomom-bankruptcy-thrown-out_n_1520521.html,1475,"0,0,0,0,0",0
Celebrities,http://www.radaronline.com/category/tags/nadya-suleman,1476,"0,0,0,0,0",0
Celebrities,http://latimesblogs.latimes.com/lanow/2012/05/octomom-bankruptcy-thrown-out.html,1477,"0,0,0,0,0",0
Celebrities,http://topics.nytimes.com/topics/reference/timestopics/people/s/nadya_suleman/index.html,1478,"0,0,0,0,0",0
Celebrities,http://www.tmz.com/person/octomom/,1479,"0,0,0,0,0",0
Celebrities,http://celebrity-gossip.net/nadya-suleman,1480,"0,0,0,0,0",0
Celebrities,http://www.tmz.com/2012/04/25/octomom-nadya-suleman-house-kids-police-investigation-toilets/,1481,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=FZJQOMLVe5U,1482,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=LbugG4GNDsA,1483,"0,0,0,0,0",0
Celebrities,http://gawker.com/nadya-suleman/,1484,"0,0,0,0,0",0
Celebrities,http://www.eonline.com/news/octomom_nadya_sulemans_new_movie/314996,1485,"0,0,0,0,0",0
Celebrities,http://www.dailymail.co.uk/tvshowbiz/article-2126502/Octomom-Nadya-Suleman-admits-regrets-undergoing-IVF-treatment-octuplets.html,1486,"0,0,0,0,0",0
Celebrities,http://jezebel.com/nadya-suleman/,1487,"0,0,0,0,0",0
Celebrities,"http://www.people.com/people/article/0,,20591759,00.html",1488,"0,0,0,0,0",0
Celebrities,http://dial-a-star.com/operator.html/6496/nadya-suleman,1489,"0,0,0,0,0",0
Celebrities,http://www.chicagotribune.com/topic/social-issues/family/nadya-suleman-PECLB0004513.topic,1490,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=ZRfti6XE99o,1491,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=-FQBv7n8aqs,1492,"0,0,0,0,0",0
Celebrities,http://news.softpedia.com/news/Octomom-Nadya-Suleman-Rips-into-Tanning-Mom-Patricia-Krenticil-Video-269381.shtml,1493,"0,0,0,0,0",0
Celebrities,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/9237718/Octomom-Nadya-Suleman-files-for-bankruptcy.html,1494,"0,0,0,0,0",0
Celebrities,http://www.usmagazine.com/celebrities/nadya-suleman,1495,"0,0,0,0,0",0
Celebrities,http://perezhilton.com/category/octo-mom,1496,"0,0,0,0,0",0
Celebrities,http://latimesblogs.latimes.com/lanow/2012/05/octomom-nadya-suleman-ive-hit-rock-bottom-with-bankruptcy.html,1497,"0,0,0,0,0",0
Celebrities,http://www.facebook.com/pages/Nadya-Suleman/72432586514,1498,"0,0,0,0,0",0
Celebrities,http://www.nydailynews.com/news/national/octomom-nadya-suleman-bankruptcy-case-thrown-court-failing-file-documents-article-1.1078941,1499,"0,0,0,0,0",0
Celebrities,http://www.nadyasuleman.net/,1500,"0,0,0,0,0",0
Celebrities,http://www.oprah.com/oprahshow/Experience-a-Day-in-the-Life-of-Nadya-Suleman-Video_1,1501,"0,0,0,0,0",0
Celebrities,http://blog.zap2it.com/pop2it/2012/04/octomom-nadya-suleman-files-for-bankruptcy.html,1502,"0,0,0,0,0",0
Celebrities,http://articles.cnn.com/keyword/nadya-suleman,1503,"0,0,0,0,0",0
Celebrities,http://www.thehollywoodgossip.com/videos/nadya-suleman-on-today/,1504,"0,0,0,0,0",0
Celebrities,http://abclocal.go.com/kabc/story?section=news/local/orange_county&id=8641681,1505,"0,0,0,0,0",0
Celebrities,http://gossipcenter.com/nadya-suleman,1506,"0,0,0,0,0",0
Celebrities,http://the-nadya-suleman-family.blogspot.com/,1507,"0,0,0,0,0",0
Celebrities,http://content.usatoday.com/topics/topic/People/Private+Citizens/Nadya+Suleman?csp=ftsmpt,1508,"0,0,0,0,0",0
Celebrities,http://twitter.com/#!/MissOctomom,1509,"0,0,0,0,0",0
Celebrities,"http://www.ktla.com/news/landing/ktla-octomom-child-services,0,4921391.story",1510,"0,0,0,0,0",0
Celebrities,http://floydlandis.com/,1511,"0,0,0,0,0",0
Celebrities,http://sports.espn.go.com/oly/cycling/news/story?id=5203604,1512,"0,0,0,0,0",0
Celebrities,http://espn.go.com/olympics/cycling/story/_/id/7858773/floyd-landis-fund-being-investigated-federal-authorities,1513,"0,0,0,0,0",0
Celebrities,http://www.usatoday.com/sports/cycling/story/2011-11-10/floyd-landis-convicted/51152204/1,1514,"0,0,0,0,0",0
Celebrities,http://www.usatoday.com/sports/cycling/story/2012-04-27/reports-landis-under-federal-investigation/54580074/1,1515,"0,0,0,0,0",0
Celebrities,http://www.cyclingnews.com/news/could-floyd-landis-face-fraud-charges,1516,"0,0,0,0,0",0
Celebrities,http://ouch1.com/floyd,1517,"0,0,0,0,0",0
Celebrities,http://www.nydailynews.com/topics/Floyd%20Landis,1518,"0,0,0,0,0",0
Celebrities,http://www.huffingtonpost.com/graham-bensinger/floyd-landis-lance-armstrong-_b_904123.html,1519,"0,0,0,0,0",0
Celebrities,http://online.wsj.com/article/SB10001424052748703691804575255410855321120.html,1520,"0,0,0,0,0",0
Celebrities,http://msn.foxsports.com/cycling/story/Floyd-Landis-under-federal-investigation-042612,1521,"0,0,0,0,0",0
Celebrities,http://articles.businessinsider.com/2011-06-28/sports/30031364_1_fake-twitter-accounts-floyd-landis-fake-names,1522,"0,0,0,0,0",0
Celebrities,http://www.cbsnews.com/2100-500290_162-6501643.html,1523,"0,0,0,0,0",0
Celebrities,http://www.biography.com/people/floyd-landis-201313,1524,"0,0,0,0,0",0
Celebrities,http://nyvelocity.com/content/interviews/2011/landiskimmage,1525,"0,0,0,0,0",0
Celebrities,http://velonews.competitor.com/2011/12/news/floyd-landis-responds-to-wada-officials-apparent-support-for-his-charges_199303,1526,"0,0,0,0,0",0
Celebrities,http://twitter.com/#!/fakefloydlandis,1527,"0,0,0,0,0",0
Celebrities,http://www.guardian.co.uk/sport/2011/may/20/floyd-landis-tyler-hamilton-lance-armstrong,1528,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=UHCRhzrSRA0,1529,"0,0,0,0,0",0
Celebrities,http://www.nytimes.com/2010/05/21/sports/cycling/21landis.html?pagewanted=all,1530,"0,0,0,0,0",0
Celebrities,http://articles.nydailynews.com/2010-12-19/sports/27084803_1_cycling-rock-racing-doping,1531,"0,0,0,0,0",0
Celebrities,http://abcnews.go.com/Nightline/floyd-landis-nightline-interview/story?id=11226456,1532,"0,0,0,0,0",0
Celebrities,http://www.cyclingnews.com/news/floyd-landis-calls-for-legalised-doping,1533,"0,0,0,0,0",0
Celebrities,http://www.infoplease.com/biography/var/floydlandis.html,1534,"0,0,0,0,0",0
Celebrities,http://www.outsideonline.com/outdoor-adventure/biking/road-biking/The-Twitter-War-Against-Lance-Armstrong.html?page=all,1535,"0,0,0,0,0",0
Celebrities,http://sports.yahoo.com/video/player/news/Graham_Bensinger_InDepth/25954415,1536,"0,0,0,0,0",0
Celebrities,http://landiscase.wikispaces.com/,1537,"0,0,0,0,0",0
Celebrities,http://www.topendsports.com/sport/cycling/profiles/landis-floyd.htm,1538,"0,0,0,0,0",0
Celebrities,http://neilbrowne.com/tag/floyd-landis/,1539,"0,0,0,0,0",0
Celebrities,http://www.stuff.co.nz/sport/other-sports/6820618/Cyclist-Floyd-Landis-investigated-for-fraud,1540,"0,0,0,0,0",0
Celebrities,http://road.cc/content/news/57373-floyd-landis-defence-fund-centre-federal-fraud-probe,1541,"0,0,0,0,0",0
Celebrities,http://sportsillustrated.cnn.com/2010/writers/jeff_pearlman/05/21/landis/index.html,1542,"0,0,0,0,0",0
Celebrities,http://www.telegraph.co.uk/sport/othersports/cycling/8270288/Tour-de-France-cheat-Floyd-Landis-calls-for-legalisation-of-doping.html,1543,"0,0,0,0,0",0
Celebrities,http://twitter.com/#!/ADAMLAMBERT,1544,"0,0,0,0,0",0
Celebrities,http://neonlimelight.com/2012/05/19/video-adam-lambert-offers-sneak-peek-of-never-close-our-eyes-video/,1545,"0,0,0,0,0",0
Celebrities,http://www.winnipegfreepress.com/arts-and-life/entertainment/music/pop-and-rock-152135245.html,1546,"0,0,0,0,0",0
Celebrities,http://stylenews.peoplestylewatch.com/2012/05/18/what-inspired-adam-lamberts-latest-hair-look/,1547,"0,0,0,0,0",0
Celebrities,http://www.hitfix.com/blogs/the-beat-goes-on/posts/adam-lambert-trespasses-into-the-top-spot-on-the-billboard-200,1548,"0,0,0,0,0",0
Celebrities,http://perezhilton.com/category/adam-lambert,1549,"0,0,0,0,0",0
Celebrities,http://www.facebook.com/AdamLambert,1550,"0,0,0,0,0",0
Celebrities,http://m.thehollywoodgossip.com/stars/adam-lambert/,1551,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=Lg31XQR22zg,1552,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=wmXQFwlD7vk,1553,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=pmdQ_52gG1k,1554,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/artist/adam_lambert,1555,"0,0,0,0,0",0
Celebrities,http://www.justjared.com/2012/05/18/adam-lambert-never-close-our-eyes-on-american-idol/,1556,"0,0,0,0,0",0
Celebrities,http://www.hollywoodlife.com/2012/05/17/adam-lambert-never-close-our-eyes-performance-american-idol-season-11-video/,1557,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=A_QVknV-M6U,1558,"0,0,0,0,0",0
Celebrities,http://music.yahoo.com/blogs/reality-rocks/adam-lambert-offers-advice-phillip-jessica-coyly-hints-073451138.html,1559,"0,0,0,0,0",0
Celebrities,http://idolator.com/6347011/adam-lambert-never-close-our-eyes-review-revue,1560,"0,0,0,0,0",0
Celebrities,http://www.aceshowbiz.com/news/view/00050672.html,1561,"0,0,0,0,0",0
Celebrities,http://preorder.adamofficial.com/,1562,"0,0,0,0,0",0
Celebrities,http://www.vh1.com/artists/az/lambert_adam_american_idol_/artist.jhtml,1563,"0,0,0,0,0",0
Celebrities,http://celebrity-gossip.net/adam-lambert,1564,"0,0,0,0,0",0
Celebrities,http://music.aol.com/artist/adam-lambert,1565,"0,0,0,0,0",0
Celebrities,http://omg.yahoo.com/adam-lambert/,1566,"0,0,0,0,0",0
Celebrities,http://www.theinsider.com/music/51196_Adam_Lambert_Trespassing_Tour_New_Details/index.html,1567,"0,0,0,0,0",0
Celebrities,http://music-mix.ew.com/2012/04/12/adam-lambert-never-close-our-eyes-single/,1568,"0,0,0,0,0",0
Celebrities,http://www.hollywoodreporter.com/news/adam-lambert-queen-summer-concerts-311001,1569,"0,0,0,0,0",0
Celebrities,http://content.usatoday.com/topics/topic/Adam+Lambert,1570,"0,0,0,0,0",0
Celebrities,http://www.adamlambert.org/,1571,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=BovthPByLTo,1572,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=wu-xDC5kUXg,1573,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=oEDgmgbXm-E,1574,"0,0,0,0,0",0
Celebrities,http://gawker.com/5910970/adam-lambert-as-faggy-as-he-wants-to-be,1575,"0,0,0,0,0",0
Celebrities,http://www.newnownext.com/lambert-single/04/2012/,1576,"0,0,0,0,0",0
Celebrities,http://www.tmz.com/person/adam-lambert/,1577,"0,0,0,0,0",0
Celebrities,http://www.adamlambert.com/,1578,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=n8ZWy_wdnp8,1579,"0,0,0,0,0",0
Celebrities,http://www.michaeljackson.com/,1580,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/channel/HC4R9bSGuJN-4,1581,"0,0,0,0,0",0
Celebrities,http://www.nation.com.pk/pakistan-news-newspaper-daily-english-online/entertainment/18-May-2012/michael-jackson-s-costume-collection-to-be-auctioned,1582,"0,0,0,0,0",0
Celebrities,http://www.mtv.co.uk/news/justin-bieber/354908-justin-bieber-michael-jackson-career-billy-jean-music-business,1583,"0,0,0,0,0",0
Celebrities,http://www.newsday.com/entertainment/tv/american-idol-1.811965/jessica-sanchez-on-american-idol-brings-michael-jackson-back-1.3722702,1584,"0,0,0,0,0",0
Celebrities,http://www.biography.com/people/michael-jackson-38211,1585,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=oRdxUFDoQe0,1586,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=kXhy7ZsiR50,1587,"0,0,0,0,0",0
Celebrities,http://www.mjfanclub.net/,1588,"0,0,0,0,0",0
Celebrities,http://twitter.com/#!/MICHAELJACKSON,1589,"0,0,0,0,0",0
Celebrities,http://perezhilton.com/category/michael-jackson,1590,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/user/michaeljackson,1591,"0,0,0,0,0",0
Celebrities,http://www.guardian.co.uk/music/michaeljackson,1592,"0,0,0,0,0",0
Celebrities,http://news.sky.com/home/showbiz-news/article/15319936,1593,"0,0,0,0,0",0
Celebrities,http://memories.michaeljackson.com/,1594,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=nc__3nsfxwA,1595,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=XAi3VTSdTxU,1596,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=QNJL6nfu__Q,1597,"0,0,0,0,0",0
Celebrities,http://www.billboard.com/artist/michael-jackson/4902,1598,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=n_3v-_p3ESo,1599,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=dsUXAEzaC3Q,1600,"0,0,0,0,0",0
Celebrities,http://www.youtube.com/watch?v=W_SLU3m6uCA,1601,"0,0,0,0,0",0
Celebrities,http://www.michaeljackson.com/ca,1602,"0,0,0,0,0",0
Celebrities,http://www.m-jackson.com/,1603,"0,0,0,0,0",0
Celebrities,http://www.discogs.com/artist/Michael+Jackson,1604,"0,0,0,0,0",0
Celebrities,http://www.aceshowbiz.com/celebrity/michael_jackson/,1605,"0,0,0,0,0",0
Celebrities,http://www.allmusic.com/artist/michael-jackson-p4576,1606,"0,0,0,0,0",0
Celebrities,http://music.aol.com/artist/michael-jackson,1607,"0,0,0,0,0",0
Celebrities,http://news.bbc.co.uk/2/hi/8119993.stm,1608,"0,0,0,0,0",0
Celebrities,http://www.foxnews.com/topics/music/michael-jackson.htm,1609,"0,0,0,0,0",0
Celebrities,"http://content.usatoday.com/topics/topic/People/Celebrities/Musicians,+Composers,+Singers,+Rappers,+Groups/Michael+Jackson",1610,"0,0,0,0,0",0
Celebrities,http://www.topix.com/who/michael-jackson,1611,"0,0,0,0,0",0
Celebrities,http://en.wikipedia.org/wiki/Michael_Jackson_(writer),1612,"0,0,0,0,0",0
Celebrities,"http://www.starpulse.com/Music/Jackson,_Michael/",1613,"0,0,0,0,0",0
Celebrities,http://www.telegraph.co.uk/culture/music/michael-jackson/,1614,"0,0,0,0,0",0
Celebrities,http://www.cirquedusoleil.com/en/shows/michael-jackson-tour/default.aspx,1615,"0,0,0,0,0",0
Celebrities,http://www.eonline.com/celebs/Michael_Jackson/114357,1616,"0,0,0,0,0",0
Celebrities,http://www.artistdirect.com/artist/michael-jackson/448122,1617,"0,0,0,0,0",0
Celebrities,http://www.michaeljackson.com/us/node/326415,1618,"0,0,0,0,0",0
Celebrities,http://www.rollingstone.com/music/artists/michael-jackson,1619,"0,0,0,0,0",0
Celebrities,http://music.yahoo.com/michael-jackson/,1620,"0,0,0,0,0",0
Politics,http://teaparty.com/,1621,"0,0,0,0,0",0
Politics,http://www.teapartyday.com/,1622,"0,0,0,0,0",0
Politics,http://www.bbc.co.uk/news/uk-england-york-north-yorkshire-18130236,1623,"0,0,0,0,0",0
Politics,http://www.independent.co.uk/sport/football/news-and-comment/owen-hopes-for-the-ultimate-mad-hatters-tea-party-7768796.html,1624,"0,0,0,0,0",0
Politics,http://www.csmonitor.com/USA/DC-Decoder/Decoder-Wire/2012/0518/Has-the-tea-party-sold-out-House-freshmen-aren-t-who-they-seem,1625,"0,0,0,0,0",0
Politics,http://www.huffingtonpost.com/2012/05/18/indiana-senate-race-tea-party_n_1528285.html,1626,"0,0,0,0,0",0
Politics,http://www.patriotactionnetwork.com/,1627,"0,0,0,0,0",0
Politics,http://www.cbsnews.com/8301-503544_162-20002529-503544.html,1628,"0,0,0,0,0",0
Politics,http://search.twitter.com/search?q=%23teaparty,1629,"0,0,0,0,0",0
Politics,http://en.wikipedia.org/wiki/The_Tea_Party,1630,"0,0,0,0,0",0
Politics,http://www.teaparty.uk.com/,1631,"0,0,0,0,0",0
Politics,http://video.foxnews.com/v/1647162279001/the-tea-party-scorecard,1632,"0,0,0,0,0",0
Politics,http://www.youtube.com/watch?v=uY58uPtAM68,1633,"0,0,0,0,0",0
Politics,http://www.youtube.com/watch?v=cFzQX2i6mwo,1634,"0,0,0,0,0",0
Politics,http://www.washingtonpost.com/politics/is-the-tea-party-still-relevant/2012/04/22/gIQAXP8uZT_story.html,1635,"0,0,0,0,0",0
Politics,http://www.foxnews.com/topics/us/tea-party.htm,1636,"0,0,0,0,0",0
Politics,http://www.teaparty.org/about.php,1637,"0,0,0,0,0",0
Politics,http://www.teapartyitalia.it/,1638,"0,0,0,0,0",0
Politics,http://www.teaparty11.com/,1639,"0,0,0,0,0",0
Politics,http://www.chestertownteaparty.org/,1640,"0,0,0,0,0",0
Politics,http://www.reteaparty.com/,1641,"0,0,0,0,0",0
Politics,http://www.leftjustified.com/,1642,"0,0,0,0,0",0
Politics,http://en.wikipedia.org/wiki/Boston_Tea_Party,1643,"0,0,0,0,0",0
Politics,http://www.groovygames.com/kitty/,1644,"0,0,0,0,0",0
Politics,http://www.usatoday.com/news/politics/2010-07-01-tea-party_N.htm,1645,"0,0,0,0,0",0
Politics,http://www.cocosteaparty.com/,1646,"0,0,0,0,0",0
Politics,http://imvotingteaparty.com/,1647,"0,0,0,0,0",0
Politics,http://www.pbs.org/ktca/liberty/chronicle_boston1774.html,1648,"0,0,0,0,0",0
Politics,http://www.bostonteapartyship.com/,1649,"0,0,0,0,0",0
Politics,http://www.mariecurie.org.uk/en-gb/fundraising-volunteering/blooming-great-tea-party/,1650,"0,0,0,0,0",0
Politics,http://teapartyjesus.tumblr.com/,1651,"0,0,0,0,0",0
Politics,http://www.let.rug.nl/usa/E/teaparty/bostonxx.htm,1652,"0,0,0,0,0",0
Politics,http://www.youtube.com/watch?v=X67qgNtZPdQ,1653,"0,0,0,0,0",0
Politics,http://www.youtube.com/watch?v=N4pb2did8dA,1654,"0,0,0,0,0",0
Politics,http://zeenews.india.com/news/world/birther-controversy-obama-might-not-make-ballot_776466.html,1655,"0,0,0,0,0",0
Politics,http://www.thetowntalk.com/article/20120519/NEWS/120519009,1656,"0,0,0,0,0",0
Politics,http://abcnews.go.com/Politics/OTUS/born-kenya-obamas-literary-agent-misidentified-birthplace-1991/story?id=16372566,1657,"0,0,0,0,0",0
Politics,http://www.kansascity.com/2012/05/13/3610986/nc-republican-hopeful-scott-keadle.html,1658,"0,0,0,0,0",0
Politics,http://en.wikipedia.org/wiki/Barack_Obama_citizenship_conspiracy_theories,1659,"0,0,0,0,0",0
Politics,http://www.wnd.com/2012/05/publisher-not-only-one-confused-about-obama-birthplace/,1660,"0,0,0,0,0",0
Politics,http://www.wnd.com/2011/12/98546/,1661,"0,0,0,0,0",0
Politics,http://beforeitsnews.com/stories/in/0000000000000145,1662,"0,0,0,0,0",0
Politics,http://www.huffingtonpost.com/2012/05/05/north-carolina-birthers_n_1484714.html,1663,"0,0,0,0,0",0
Politics,http://www.youtube.com/watch?v=mKTU0DJFjvs,1664,"0,0,0,0,0",0
Politics,http://mediamatters.org/blog/201205180026,1665,"0,0,0,0,0",0
Politics,http://www.obamaconspiracy.org/2012/05/arizona-asks-hawaii-to-verify-obamas-birthplace/,1666,"0,0,0,0,0",0
