topic,url,index,ratings,total
Celebrities,http://www.facebook.com/michaeljackson,476,"0,1,1,0,0",2
Celebrities,http://mog.com/music/Michael_Jackson,477,"0,1,1,0,0",2
Celebrities,http://anomalies-unlimited.com/Jackson.html,478,"1,1,0,0,0",2
Celebrities,http://www.thehollywoodgossip.com/categories/michael-jackson/,479,"0,1,1,0,0",2
Celebrities,http://www.tmz.com/2009/06/25/michael-jackson-dies-death-dead-cardiac-arrest/,480,"0,1,0,1,0",2
Celebrities,http://www.radaronline.com/exclusives/2010/06/octomom-nadya-suleman-settles-workers-comp-case,481,"0,1,1,0,0",2
Celebrities,http://www.thehollywoodgossip.com/stars/nadya-suleman/,482,"0,1,0,1,0",2
Celebrities,http://topics.cnn.com/topics/nadya_suleman,483,"0,1,0,1,0",2
Celebrities,http://www.daylife.com/topic/Nadya_Suleman,484,"0,1,1,0,0",2
Celebrities,http://www.answers.com/topic/nadya-suleman-1,485,"0,1,1,0,0",2
Celebrities,http://www.hollyscoop.com/nadya-suleman/829.aspx,486,"0,1,1,0,0",2
Celebrities,http://www.chicagotribune.com/topic/social-issues/family/parent-child/nadya-suleman-PECLB0004513.topic,487,"0,1,0,1,0",2
Celebrities,http://www.eonline.com/uberblog/celebs/c121555_Nadya_Suleman.html,488,"0,1,1,0,0",2
Celebrities,http://www.celebrity-gossip.net/celebrities/category/C1273,489,"0,1,1,0,0",2
Celebrities,http://www.hollywoodgrind.com/nadya-suleman-octuplet-mom-high-school-yearbook-picture/,490,"0,1,1,0,0",2
Celebrities,http://content.usatoday.com/communities/entertainment/post/2010/01/nadya-suleman-shows-her-slim-bikini-bod/1,491,"0,1,0,1,0",2
Celebrities,http://blog.zap2it.com/thedishrag/2009/02/nadya-sulemans.html,492,"0,1,1,0,0",2
Environment,http://www.ideamarketers.com/?articleid=887149,493,"0,1,1,0,0",2
Environment,http://raymondpronk.wordpress.com/2009/03/31/cap-and-trade-carbon-dioxide-tax-gores-and-obamas-revenge-on-the-american-people-let-them-freeze-and-sweet/,494,"0,2,0,0,0",2
Environment,http://topics.politico.com/index.cfm/topic/CapAndTrade,495,"0,1,0,1,0",2
Environment,http://motherjones.com/kevin-drum/2009/04/cap-and-trade,496,"0,2,0,0,0",2
Environment,http://www.energyandcapital.com/articles/cap-trade-carbon/821,497,"0,2,0,0,0",2
Environment,http://burton.house.gov/pages/cap-and-trade,498,"0,2,0,0,0",2
Environment,http://www.sourcewatch.org/index.php?title=Climate_change,499,"0,1,1,0,0",2
Environment,http://www.greenjobs.com/,500,"0,1,0,1,0",2
Environment,http://www.greenforall.org/green-collar-jobs,501,"0,1,1,0,0",2
Environment,http://minnesota.greenjobs.net/,502,"0,2,0,0,0",2
Environment,http://www.heall.com/body/askthedoctor/nutrition/organicfoods.html,503,"0,1,1,0,0",2
Environment,http://alwayseatorganic.com/,504,"0,1,1,0,0",2
Environment,http://www.squidoo.com/CanEatingOrganicHelpYouLoseWeight,505,"0,2,0,0,0",2
Environment,http://babyfit.sparkpeople.com/articles.asp?id=442,506,"0,1,1,0,0",2
Environment,http://www.renewable-energy-news.com/,507,"0,2,0,0,0",2
Health,http://www.buzzle.com/articles/evaluating-the-effectiveness-of-the-atkins-diet.html,508,"0,2,0,0,0",2
Health,http://www.atkinsdietfriends.com/,509,"0,1,1,0,0",2
Health,http://diet-promotions.com/,510,"0,2,0,0,0",2
Health,http://www.vanderbilt.edu/AnS/psychology/health_psychology/atkins.htm,511,"0,2,0,0,0",2
Health,http://revealedtruth.wordpress.com/2009/08/11/h1n1-swine-flu-vaccine-side-effects-could-cause-death/,512,"0,2,0,0,0",2
Health,http://voices.injuryboard.com/miscellaneous/h1n1-swine-flu-vaccine-possible-side-effects-and-the-dangers-of-squalene.aspx?googleid=271748,513,"0,2,0,0,0",2
Health,http://www.techbanyan.com/5888/risks-side-effects-h1n1-vaccine/,514,"0,1,1,0,0",2
Health,http://www.shirleys-wellness-cafe.com/flu.htm,515,"1,1,0,0,0",2
Health,http://answers.yahoo.com/question/index?qid=20091017093234AAGCDg2,516,"0,2,0,0,0",2
Health,http://littlemountainhomeopathy.wordpress.com/2009/10/26/five-swine-flu-vaccine-deaths-and-over-190-h1n1-vaccine-side-effects-so-far/,517,"0,2,0,0,0",2
Health,http://answers.yahoo.com/question/index?qid=20091025211937AAAt2Vd,518,"0,1,1,0,0",2
Health,http://thevaccinesideeffects.com/archives/reports-of-severe-reactions-all-over-the-world-are-causing-many-health-experts-to-question-the-safety-of-the-h1n1-swine-flu-vaccine,519,"0,2,0,0,0",2
Health,http://www.extremebodyworkout.com/,520,"0,2,0,0,0",2
Health,http://www.pressplayfitness.com/shop/p90xExtremeWorkout.html,521,"0,2,0,0,0",2
Health,http://www.omaha.com/article/20100111/LIVING/701119985,522,"0,2,0,0,0",2
Health,http://www.ultimatefitnessgear.com/meal-replacement-shake.html,523,"0,2,0,0,0",2
Health,http://www.scottcolvin.com/,524,"0,2,0,0,0",2
Personal Finance,http://www.wisegeek.com/how-can-i-reduce-credit-card-debt.htm,525,"0,2,0,0,0",2
Personal Finance,http://www.studykiosk.com/CreditBasics/DebtConsolidation/articles/How-To-Reduce-Your-Monthly-Expenses.aspx,526,"0,2,0,0,0",2
Personal Finance,http://www.howtodothings.com/finance-and-money/a4013-how-to-reduce-your-irs-tax-debt.html,527,"0,2,0,0,0",2
Personal Finance,http://www.metacafe.com/watch/3087820/reduce_personal_credit_card_by_using_government_grants/,528,"0,2,0,0,0",2
Personal Finance,http://www.5min.com/Video/Debt-Reduction-Tips---Evaluating-Personal-Debt-155907495,529,"0,2,0,0,0",2
Personal Finance,http://www.saylending.com/debt-personal-loan.html,530,"0,2,0,0,0",2
Personal Finance,http://www.personalfinanceanalyst.com/how-to-reduce-your-debt-significantly-without-tightening-your-belt/,531,"0,2,0,0,0",2
Personal Finance,http://wiki.answers.com/Q/Is_this_a_good_time_to_invest_in_the_stock_market,532,"0,2,0,0,0",2
Personal Finance,http://www.flipthyhouse.com/2009/01/04/is-now-a-good-time-to-invest-in-real-estate/,533,"0,2,0,0,0",2
Personal Finance,http://moneyfor20s.about.com/b/2009/01/22/now-is-a-good-time-to-invest.htm,534,"0,1,0,1,0",2
Personal Finance,http://www.rediff.com/getahead/2008/oct/09trans.htm,535,"0,1,1,0,0",2
Celebrities,http://www.myspace.com/adamlambertmusic,536,"1,0,0,1,0",2
Celebrities,http://adam-lambert.icerocket.com/,537,"1,0,1,0,0",2
Celebrities,http://www.chicagotribune.com/topic/entertainment/music/adam-lambert-PECLB0040094486.topic,538,"1,0,0,1,0",2
Celebrities,http://www.nydailynews.com/topics/Adam+Lambert,539,"1,0,0,1,0",2
Celebrities,http://mog.com/music/Adam_Lambert,540,"1,0,0,1,0",2
Celebrities,http://www.whosdatedwho.com/celebrities/people/dating/adam-lambert-2.htm,541,"1,0,1,0,0",2
Celebrities,http://www.topix.com/cycling/floyd-landis,542,"1,0,1,0,0",2
Celebrities,http://twitter.com/floydlandis,543,"1,1,0,0,0",2
Celebrities,http://readingeagle.com/section.aspx?id=129,544,"1,0,1,0,0",2
Celebrities,http://www.examiner.com/Topic-Floyd_Landis.html,545,"1,0,0,1,0",2
Celebrities,http://www.mcall.com/topic/sports/cycling/floyd-landis-PESPT008427.topic,546,"1,0,0,1,0",2
Celebrities,http://www.nydailynews.com/topics/Floyd+Landis,547,"1,0,0,1,0",2
Celebrities,http://uncyclopedia.wikia.com/wiki/Lady_Gaga,548,"1,0,1,0,0",2
Celebrities,http://www.chicagotribune.com/topic/entertainment/music/michael-jackson-PECLB002548.topic,549,"1,0,0,1,0",2
Celebrities,http://www.whosdatedwho.com/celebrities/people/dating/nadya-suleman.htm,550,"1,0,1,0,0",2
Celebrities,http://www.babble.com/CS/blogs/strollerderby/archive/2009/02/07/nadya-suleman-the-poor-man-s-angelina-jolie.aspx,551,"1,1,0,0,0",2
Celebrities,http://weeklyworldnews.com/headlines/6233/nadya-sulemans-website-hacked/,552,"2,0,0,0,0",2
Environment,http://www.conservapedia.com/Cap_and_trade,553,"1,1,0,0,0",2
Environment,http://www.greenbusiness.net/green-jobs.html,554,"1,1,0,0,0",2
Environment,http://bestorganicfoodtoday.com/,555,"1,0,1,0,0",2
Environment,http://dfwnetmall.com/energy/,556,"1,1,0,0,0",2
Health,http://www.livestrong.com/article/5802-need-ornish-diet-vs-atkins/,557,"2,0,0,0,0",2
Health,http://www.politicolnews.com/reactions-to-h1n1-vaccine/,558,"2,0,0,0,0",2
Health,http://www.ultimatefitnessgear.com/chalean-extreme-workout-routine.html,559,"1,1,0,0,0",2
Personal Finance,http://www.rebuild.org/news-article/consolidate-debts-personal-loan/,560,"1,1,0,0,0",2
Personal Finance,http://www.reducedebt.net/,561,"2,0,0,0,0",2
Personal Finance,http://answers.yahoo.com/question/index?qid=20080523141713AAWKXFs,562,"2,0,0,0,0",2
Personal Finance,http://answers.yahoo.com/question/index?qid=20071115065946AAcKPC8,563,"2,0,0,0,0",2
Personal Finance,http://findarticles.com/p/articles/mi_m0JQR/is_9_11/ai_30028545/,564,"0,0,0,1,0",1
Personal Finance,http://www.thinkplaninvest.com/2009/12/is-it-good-time-to-invest-on-gold/,565,"0,1,0,0,0",1
Personal Finance,http://www.bestcashcow.com/bonds/article/bestcash_admin/is-now-a-good-time-to-invest-in-municipal-bonds,566,"0,1,0,0,0",1
Personal Finance,http://www.dailymarkets.com/contributor/2009/05/21/is-now-a-good-time-to-invest-in-real-estate/,567,"0,0,0,1,0",1
Personal Finance,http://blog.creditkarma.com/credit-karma/is-this-a-good-time-to-invest/,568,"0,1,0,0,0",1
Personal Finance,http://hubpages.com/hub/Is-this-a-good-time-to-buy-gold,569,"0,1,0,0,0",1
Personal Finance,http://in.answers.yahoo.com/question/index?qid=20080921210458AAJoGus,570,"1,0,0,0,0",1
Personal Finance,http://www.newsweek.com/2008/04/21/is-now-a-good-time-to-invest.html,571,"0,0,0,1,0",1
Personal Finance,http://www.lifestylesunlimited.com/is_this_a_good_time_to_invest_in_real_estate_,572,"0,1,0,0,0",1
Personal Finance,http://jonesbahamas.com/news/47/ARTICLE/19553/2009-04-08.html,573,"0,0,0,1,0",1
Personal Finance,http://www.telegraph.co.uk/finance/personalfinance/investing/3067744/Is-now-a-good-time-to-invest-in-oil.html,574,"0,0,0,1,0",1
Personal Finance,http://www.trulia.com/blog/whitney_bufford/2009/02/is_it_really_a_good_time,575,"0,1,0,0,0",1
Personal Finance,http://activerain.com/blogsview/330407/Is-Now-a-Good,576,"0,1,0,0,0",1
Personal Finance,http://www.cdnbusinessdirectory.com/financial-planning/41984-now-good-time-invest-bond-funds,577,"1,0,0,0,0",1
Personal Finance,http://hubpages.com/hub/When-is-the-best-time-to-invest-in-real-estate,578,"0,0,1,0,0",1
Personal Finance,http://seekingalpha.com/article/153814-is-now-a-good-time-to-invest-in-insurance-companies,579,"0,0,0,0,1",1
Personal Finance,http://blog.mysquarefeet.com/2009/03/is-now-a-good-t.html,580,"0,1,0,0,0",1
Personal Finance,http://smeplus.mercerhole.co.uk/2008/02/articles/financial-services/is-it-a-good-time-to-invest/,581,"0,0,0,1,0",1
Personal Finance,http://www.pennyjobs.com/pp/public/Articles.aspx?aid=8,582,"0,1,0,0,0",1
Personal Finance,http://online.wsj.com/article/SB120891304962036781.html,583,"0,0,0,1,0",1
Personal Finance,http://ezinearticles.com/?Is-Now-a-Good-Time-to-Invest-in-Property?&id=2637643,584,"0,0,1,0,0",1
Personal Finance,http://www.rediff.com/money/2007/oct/22stocks.htm,585,"0,0,1,0,0",1
Personal Finance,http://www.sandypost.com/news/story.php?story_id=122766033237068300,586,"0,0,1,0,0",1
Personal Finance,http://hubpages.com/hub/Is-this-a-good-time-to-buy-gold,587,"0,1,0,0,0",1
Personal Finance,http://www.thinkplaninvest.com/2009/12/is-it-good-time-to-invest-on-gold/,588,"0,1,0,0,0",1
Personal Finance,http://en.wikipedia.org/wiki/Gold_as_an_investment,589,"0,0,1,0,0",1
Personal Finance,http://online.wsj.com/article/SB120891304962036781.html,590,"0,0,0,1,0",1
Personal Finance,http://ezinearticles.com/?Five-Good-Reasons-to-Invest-in-Gold&id=432800,591,"0,0,1,0,0",1
Personal Finance,http://www.usagold.com/cpm/goldhelp.html,592,"0,1,0,0,0",1
Personal Finance,http://answers.yahoo.com/question/index?qid=20080707114307AASrOEa,593,"1,0,0,0,0",1
Personal Finance,http://www.financialnut.com/is-gold-a-good-investment/,594,"0,1,0,0,0",1
Personal Finance,http://answers.yahoo.com/question/index?qid=20100314170203AAy0iUm,595,"1,0,0,0,0",1
Personal Finance,http://cashmoneylife.com/2008/10/21/increase-investment-contributions-ira-401k/,596,"0,0,0,1,0",1
Personal Finance,http://www.articlesbase.com/finance-articles/is-it-a-good-time-to-buy-gold-1735399.html,597,"0,0,1,0,0",1
Personal Finance,http://www.meridianmagazine.com/moneywise/051018gold.html,598,"0,0,1,0,0",1
Personal Finance,http://www.ehow.com/how_4466413_invest-gold-futures.html,599,"0,1,0,0,0",1
Personal Finance,http://www.investmentu.com/2003/20031111.html,600,"0,0,0,1,0",1
Personal Finance,http://www.thinkplaninvest.com/2009/11/silver-is-good-investment-than-gold/,601,"0,1,0,0,0",1
Personal Finance,http://www.getmoneyenergy.com/2009/09/gold-price-1000-good-time-to-buy-gold/,602,"0,1,0,0,0",1
Personal Finance,http://www.investmentu.com/2009/December/why-its-time-to-invest-in-silver.html,603,"0,0,0,1,0",1
Personal Finance,http://malaysia.answers.yahoo.com/question/index?qid=20100425112741AAzjBaV,604,"1,0,0,0,0",1
Personal Finance,http://forum.kclau.com/other-investment-vehicles-and-general-discussion-about-investment/is-now-a-good-time-to-invest-in-gold-t168.html,605,"1,0,0,0,0",1
Personal Finance,http://today.masteryourmoney.com/2009/02/05/is-now-a-good-time-to-invest-in-gold.aspx,606,"0,1,0,0,0",1
Personal Finance,http://business.rediff.com/report/2010/apr/23/chat-transcript-is-this-a-good-time-to-invest-in-gold.htm,607,"0,1,0,0,0",1
Personal Finance,http://in.finance.yahoo.com/personal-finance/nri_basics/7/is-it-a-good-time-to-invest-in-real-estate/,608,"0,0,0,1,0",1
Personal Finance,http://dailyreckoning.com/the-5-best-ways-to-invest-in-gold/,609,"0,0,0,1,0",1
Personal Finance,http://forextrading-tips.com/32/is-it-a-good-time-to-invest-in-gold-why-or-why-not,610,"1,0,0,0,0",1
Personal Finance,http://www.gold-eagle.com/editorials_04/wallenwein022104.html,611,"0,1,0,0,0",1
Personal Finance,http://australian-investing.blogspot.com/2008/01/how-to-invest-in-gold.html,612,"0,1,0,0,0",1
Personal Finance,http://ezinearticles.com/?Is-Gold-a-Good-Investment?&id=1389358,613,"0,0,1,0,0",1
Personal Finance,http://www.msnbc.msn.com/id/7080775/ns/business-personal_finance/,614,"0,0,0,1,0",1
Personal Finance,http://www.financialsense.com/editorials/casey/2009/0622.html,615,"0,0,0,1,0",1
Personal Finance,http://moneyshaker.blogspot.com/2007/06/is-it-good-time-to-invest-in-real.html,616,"0,1,0,0,0",1
Personal Finance,http://www.rediff.com/getahead/2008/oct/09trans.htm,617,"0,0,1,0,0",1
Personal Finance,http://www.thestreet.com/story/10389829/how-to-invest-in-gold.html,618,"0,0,0,1,0",1
Personal Finance,http://personalmoneystore.com/moneyblog/2009/02/02/a-payday-loan-to-invest-in-gold/,619,"0,1,0,0,0",1
Personal Finance,http://www.eaglewing.com/why.html,620,"0,1,0,0,0",1
Personal Finance,http://findarticles.com/p/articles/mi_m0JQR/is_9_11/ai_30028545/,621,"0,0,0,1,0",1
Personal Finance,http://www.thestreet.com/story/10754683/1/is-it-time-to-invest-in-gold.html,622,"0,0,0,1,0",1
Personal Finance,http://in.answers.yahoo.com/question/index?qid=20080921210458AAJoGus,623,"1,0,0,0,0",1
Personal Finance,http://malaysia.answers.yahoo.com/question/index?qid=20100609044951AA4daDN,624,"1,0,0,0,0",1
Personal Finance,http://goldprice.org/buying-gold/2007/04/should-i-invest-in-gold-funds.html,625,"0,0,1,0,0",1
Personal Finance,http://www.fool.com/investing/dividends-income/2008/10/24/invest-without-the-stress.aspx,626,"0,0,0,1,0",1
Personal Finance,http://www.federalreserve.gov/pubs/refinancings/default.htm,627,"0,0,0,0,1",1
Personal Finance,http://www.mortgageloan.com/refinance-mortgage,628,"0,0,1,0,0",1
Personal Finance,http://en.wikipedia.org/wiki/Refinancing,629,"0,0,1,0,0",1
Personal Finance,http://www.refinancingright.com/,630,"0,1,0,0,0",1
Personal Finance,http://www.bankrate.com/calculators/mortgages/refinance-calculator.aspx,631,"0,0,0,1,0",1
Personal Finance,http://www.mortgagefit.com/refinance.html,632,"0,0,1,0,0",1
Personal Finance,http://www.mortgagerefinancing.com/,633,"0,0,1,0,0",1
Personal Finance,http://www.mortgage.com/,634,"0,0,0,0,1",1
Personal Finance,http://www.gmacmortgage.com/,635,"0,0,0,1,0",1
Personal Finance,http://www.zillow.com/refinance/,636,"0,0,0,1,0",1
Personal Finance,http://www.lendingtree.com/,637,"0,0,0,1,0",1
Personal Finance,http://www.bdnationwidemortgage.com/,638,"0,1,0,0,0",1
Personal Finance,http://www.nationwide.com/bank-refinancing-a-home.jsp,639,"0,0,0,1,0",1
Personal Finance,http://www.mortgageloan.com/,640,"0,0,1,0,0",1
Personal Finance,http://www.mortgage101.com/,641,"0,0,0,1,0",1
Personal Finance,http://www.mtgprofessor.com/refinancing.htm,642,"1,0,0,0,0",1
Personal Finance,http://www.refinancingright.com/dangers.htm,643,"0,1,0,0,0",1
Personal Finance,http://www.mortgage-calc.com/,644,"0,0,0,1,0",1
Personal Finance,http://www.peakhomeloan.com/mortgage%20refinancing.asp,645,"0,1,0,0,0",1
Personal Finance,http://www.bettermortgagerefinancing.com/,646,"0,1,0,0,0",1
Personal Finance,http://www.refiadvisor.com/pblog/,647,"0,1,0,0,0",1
Personal Finance,http://realestate.yahoo.com/loans/refinance-mortgage.html,648,"0,0,0,0,1",1
Personal Finance,http://1mortgagerefinancing.com/,649,"0,1,0,0,0",1
Personal Finance,http://www.lendingtree.com/mortgage-refinance/,650,"0,0,0,1,0",1
Personal Finance,http://www.wellsfargo.com/mortgage/refinance/,651,"0,0,0,0,1",1
Personal Finance,http://www.bankrate.com/mortgage.aspx,652,"0,0,0,1,0",1
Personal Finance,http://www.mortgage101.com/article/mortgage-refinancing,653,"0,0,0,1,0",1
Personal Finance,http://www.refiadvisor.com/mortgage-refinancing.htm,654,"0,1,0,0,0",1
Personal Finance,http://www.mortgageresearchcenter.com/refinancing/,655,"0,0,1,0,0",1
Personal Finance,http://www.forbes.com/tools/calculator/mortgage.jhtml,656,"0,0,0,0,1",1
Personal Finance,http://www.mortgage.com/refinancing_calculators.aspx,657,"0,0,0,0,1",1
Personal Finance,http://mortgage.chase.com/pages/refinance/rg_landing.jsp,658,"0,0,0,0,1",1
Personal Finance,http://www.personalhomeloanmortgages.com/mortgage-refinance/,659,"0,1,0,0,0",1
Personal Finance,http://www.lowmortgagerefinancing.com/,660,"0,1,0,0,0",1
Personal Finance,http://www.economywatch.com/mortgage/mortgage-refinancing.html,661,"0,1,0,0,0",1
Personal Finance,http://moneywatch.bnet.com/topic/mortgage-refinancing/,662,"0,0,0,1,0",1
Personal Finance,http://www.mortgage-refinancing.name/,663,"0,1,0,0,0",1
Personal Finance,http://www.mortgageloanplace.com/refinancing.html,664,"0,0,1,0,0",1
Personal Finance,http://www.mortgageguide101.com/mortgage-refinancing.aspx,665,"0,0,1,0,0",1
Personal Finance,http://www.bills.com/mortgage-refinancing/,666,"0,1,0,0,0",1
Personal Finance,http://www.sec.gov/investor/pubs/inwsmf.htm,667,"0,0,0,0,1",1
Personal Finance,http://mutualfunds.about.com/,668,"0,0,0,1,0",1
Personal Finance,http://en.wikipedia.org/wiki/Mutual_fund,669,"0,0,0,0,1",1
Personal Finance,http://finance.yahoo.com/funds,670,"0,0,0,1,0",1
Personal Finance,http://www.fool.com/investing/beginning/what-should-i-invest-in.aspx,671,"0,0,0,1,0",1
Personal Finance,http://stason.org/TULARC/finance/mutual-funds/17-What-do-mutual-funds-invest-in.html,672,"0,1,0,0,0",1
Personal Finance,http://beginnersinvest.about.com/cs/mutualfunds1/a/aa031501.htm,673,"0,0,0,1,0",1
Personal Finance,http://askville.amazon.com/mutual-funds-invest/AnswerViewer.do?requestId=28942770,674,"0,1,0,0,0",1
Personal Finance,http://www.essortment.com/all/howtoinvestmo_rguq.htm,675,"0,1,0,0,0",1
Personal Finance,http://mutualfunds.about.com/od/mutualfundbasics/a/mutualfund.htm,676,"0,0,0,1,0",1
Personal Finance,http://www.ehow.com/how_2003626_international-mutual-funds.html,677,"0,1,0,0,0",1
Personal Finance,http://www.rediff.com/money/2007/mar/30mfseries.htm,678,"0,0,1,0,0",1
Personal Finance,http://www.ehow.com/how_2006654_invest-vanguard-mutual.html,679,"0,1,0,0,0",1
Personal Finance,http://www.millionaireacts.com/1209/how-to-invest-in-mutual-funds.html,680,"0,1,0,0,0",1
Personal Finance,http://www.invest.us/what-are-mutual-funds.html,681,"0,0,1,0,0",1
Personal Finance,http://www.sec.state.ma.us/sct/sctprs/prsamf/amfidx.htm,682,"0,0,0,1,0",1
Personal Finance,http://www.nodebtnosweat.com/howmutualfundswork.htm,683,"0,1,0,0,0",1
Personal Finance,http://articles.moneycentral.msn.com/Investing/MutualFunds/where-to-invest-your-money-in-2010.aspx,684,"0,0,0,1,0",1
Personal Finance,http://www.retireearlyhomepage.com/portrisk.html,685,"1,0,0,0,0",1
Personal Finance,http://www.finweb.com/investing/the-best-mutual-funds-to-invest-in.html,686,"0,0,0,1,0",1
Personal Finance,http://ezinearticles.com/?Who-Should-Invest-in-Mutual-Funds&id=2383340,687,"0,0,1,0,0",1
Personal Finance,http://www.pnb.com/PNBweb/MutualFunds_QA.aspx,688,"0,0,0,1,0",1
Personal Finance,http://www.articlesbase.com/investing-articles/7-best-mutual-funds-for-2009-727548.html,689,"0,1,0,0,0",1
Personal Finance,http://www.raymondjames.com/mutual_funds.htm,690,"0,0,0,1,0",1
Personal Finance,http://www.rediff.com/getahead/2007/apr/19invest.htm,691,"0,0,1,0,0",1
Personal Finance,http://ezinearticles.com/?Are-Mutual-Funds-a-Good-Way-to-Invest-For-Your-Future?&id=1461954,692,"0,1,0,0,0",1
Personal Finance,http://beginnersinvest.about.com/od/mutualfunds1/Mutual_Funds.htm,693,"0,0,0,1,0",1
Personal Finance,http://www.moneycontrol.com/mutualfundindia/,694,"0,0,0,1,0",1
Personal Finance,http://money.cnn.com/magazines/moneymag/money101/lesson6/,695,"0,0,0,0,1",1
Personal Finance,http://www.mint.com/invest/mutual-funds/,696,"0,0,0,1,0",1
Personal Finance,http://goldprice.org/buying-gold/2007/04/should-i-invest-in-gold-funds.html,697,"0,0,1,0,0",1
Personal Finance,http://articles.moneycentral.msn.com/learn-how-to-invest/funds-101-what-is-a-mutual-fund.aspx,698,"0,0,0,1,0",1
Personal Finance,http://www.fool.com/investing/etf/index.aspx,699,"0,0,0,1,0",1
Personal Finance,http://wiki.answers.com/Q/What_mutual_funds_invest_in_samsung,700,"0,1,0,0,0",1
Personal Finance,http://www.bionomicfuel.com/what-are-green-mutual-funds/,701,"0,1,0,0,0",1
Personal Finance,http://www.city-data.com/forum/investing/11989-what-hedge-funds.html,702,"1,0,0,0,0",1
Personal Finance,http://www.buzzle.com/articles/know-before-invest-mutual-funds.html,703,"0,1,0,0,0",1
Personal Finance,http://www.eaglewing.com/why.html,704,"0,1,0,0,0",1
Personal Finance,http://wiki.answers.com/Q/What_is_the_best_mutual_fund_to_invest_in,705,"0,1,0,0,0",1
Personal Finance,http://www.investingblog.org/archives/128/what-mutual-funds-you-should-invest-in/,706,"0,1,0,0,0",1
Politics,http://www.usatoday.com/money/autos/2009-07-27-cash-for-clunkers-list-changes_N.htm,707,"0,0,0,0,1",1
Politics,http://www.edmunds.com/calculators/clunker.html,708,"0,0,0,1,0",1
Politics,http://cashmoneylife.com/2009/07/30/cash-for-clunkers-program-vehicle-eligibility/,709,"0,0,0,1,0",1
Politics,http://environment.about.com/od/cashforclunkers/f/cash-for-clunkers-eligibility.htm,710,"0,0,0,1,0",1
Politics,http://www.autoblog.com/2009/06/25/ford-launches-cash-for-clunkers-eligibility-calculator/,711,"0,0,0,1,0",1
Politics,http://www.walletblog.com/2009/07/cash-for-clunkers-eligibility-criteria/,712,"0,0,0,1,0",1
Politics,http://www.edmunds.com/cash-for-clunkers/eligible-vehicles.html,713,"0,0,0,1,0",1
Politics,http://usgovinfo.about.com/od/consumerawareness/a/clunkerlist.htm,714,"0,0,0,1,0",1
Politics,http://www.kbb.com/kbb/cash-for-clunkers/default.aspx,715,"0,0,0,0,1",1
Politics,http://www.nada.org/NR/rdonlyres/7B1AD879-F2A7-49E2-B967-78BEE7C7C5E1/0/NADACashForClunkersChart061909.pdf,716,"0,0,0,1,0",1
