topic,url,index,ratings,total
Environment,http://www.science20.com/science_20/cap_and_trade_water-90171,983,"0,0,0,0,0",0
Environment,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2012/05/16/BUPQ1OIGTI.DTL,984,"0,0,0,0,0",0
Environment,http://www.smithsonianmag.com/science-nature/Presence-of-Mind-Blue-Sky-Thinking.html,985,"0,0,0,0,0",0
Environment,http://twitter.com/#!/capandtrade,986,"0,0,0,0,0",0
Environment,"http://www.foxnews.com/story/0,2933,529200,00.html",987,"0,0,0,0,0",0
Environment,http://www.edf.org/approach/markets/acid-rain,988,"0,0,0,0,0",0
Environment,http://www.cbsnews.com/8301-504383_162-5314040-504383.html,989,"0,0,0,0,0",0
Environment,http://www.nocapandtrade.com/,990,"0,0,0,0,0",0
Environment,http://www.epa.gov/captrade/documents/ctessentials.pdf,991,"0,0,0,0,0",0
Environment,http://www.nytimes.com/2010/03/26/science/earth/26climate.html,992,"0,0,0,0,0",0
Environment,http://www.americanthinker.com/2010/05/capandtrade_is_back.html,993,"0,0,0,0,0",0
Environment,http://www.env.gov.bc.ca/cas/mitigation/ggrcta/emissions-trading-regulation/index.html,994,"0,0,0,0,0",0
Environment,http://www.businessweek.com/magazine/content/09_11/b4123022554346.htm,995,"0,0,0,0,0",0
Environment,http://hotair.com/archives/2012/05/12/new-epa-project-cap-and-trade-simulator/,996,"0,0,0,0,0",0
Environment,http://www.ene.gov.on.ca/environment/en/category/climate_change/STDPROD_078899.html,997,"0,0,0,0,0",0
Environment,http://www.env-econ.net/carbon_tax_vs_capandtrade.html,998,"0,0,0,0,0",0
Environment,http://www.washingtonpost.com/blogs/fact-checker/post/gingrich-and-cap-and-trade-a-flip-flop/2011/12/04/gIQANXNVVO_blog.html,999,"0,0,0,0,0",0
Environment,http://blogs.sacbee.com/capitolalertlatest/2012/01/jerry-brown-says-cap-and-trade-fees-will-fund-high-speed-rail.html,1000,"0,0,0,0,0",0
Environment,http://vimeo.com/8847746,1001,"0,0,0,0,0",0
Environment,http://vimeo.com/7908590,1002,"0,0,0,0,0",0
Environment,http://thehill.com/blogs/e2-wire/e2-wire/219753-obama-cap-and-trade-was-a-republican-idea,1003,"0,0,0,0,0",0
Environment,http://www.investopedia.com/terms/c/cap-and-trade.asp,1004,"0,0,0,0,0",0
Environment,http://www.npr.org/templates/story/story.php?storyId=126280761,1005,"0,0,0,0,0",0
Environment,http://www.rggi.org/,1006,"0,0,0,0,0",0
Environment,http://newscenter.lbl.gov/feature-stories/2012/03/15/cap-and-trade-programs-do-not-provide-sufficient-incentives/,1007,"0,0,0,0,0",0
Environment,http://www.youtube.com/watch?v=cVlF_ltkqp8,1008,"0,0,0,0,0",0
Environment,http://www.pnas.org/content/early/2012/03/08/1113462109,1009,"0,0,0,0,0",0
Environment,http://www.organiceating.com/,1010,"0,0,0,0,0",0
Environment,http://www.thedailygreen.com/healthy-eating/eat-safe/dirty-dozen-foods,1011,"0,0,0,0,0",0
Environment,http://www.motherearthnews.com/relish/eating-organic-on-a-budget.aspx,1012,"0,0,0,0,0",0
Environment,http://www.organicconsumers.org/organlink.cfm,1013,"0,0,0,0,0",0
Environment,http://www.eatwellguide.org/,1014,"0,0,0,0,0",0
Environment,http://www.localharvest.org/,1015,"0,0,0,0,0",0
Environment,http://www.eatingwell.com/food_news_origins/organic_natural/12_foods_you_should_buy_organic,1016,"0,0,0,0,0",0
Environment,http://www.counselheal.com/articles/1840/20120519/eating-organic-food-make-harsh-others.htm,1017,"0,0,0,0,0",0
Environment,http://todayhealth.today.msnbc.msn.com/_news/2012/05/18/11737146-does-organic-food-turn-people-into-jerks?chromedomain=bodyodd&lite,1018,"0,0,0,0,0",0
Environment,http://www.huffingtonpost.com/2012/05/18/organic-eaters-mean_n_1528529.html,1019,"0,0,0,0,0",0
Environment,http://www.facebook.com/GrowingOrganicEatingOrganic,1020,"0,0,0,0,0",0
Environment,http://www.organic.org/,1021,"0,0,0,0,0",0
Environment,http://www.gov.hk/en/residents/health/foodsafe/organiceating.htm,1022,"0,0,0,0,0",0
Environment,http://www.medicinenet.com/script/main/art.asp?articlekey=52420,1023,"0,0,0,0,0",0
Environment,http://www.helpguide.org/life/organic_foods_pesticides_gmo.htm,1024,"0,0,0,0,0",0
Environment,http://www.veganorganiced.org/,1025,"0,0,0,0,0",0
Environment,http://www.mayoclinic.com/health/organic-food/NU00255,1026,"0,0,0,0,0",0
Environment,http://www.eatingwell.com/nutrition_health/healthy_kids_diet_center,1027,"0,0,0,0,0",0
Environment,http://www.squidoo.com/organic-eating-on-a-budget,1028,"0,0,0,0,0",0
Environment,http://www.c21poconoselectgroup.com/public/green/eatingorganic.pdf,1029,"0,0,0,0,0",0
Environment,http://www.amazon.com/Wildly-Affordable-Organic-Fabulous-Planet-All/dp/073821468X,1030,"0,0,0,0,0",0
Environment,http://www.wikihow.com/Choose-the-Most-Important-Organic-Foods,1031,"0,0,0,0,0",0
Environment,http://www.organickitchen.com/rest/rest.html,1032,"0,0,0,0,0",0
Environment,http://www.besthealthmag.ca/eat-well/healthy-eating/does-organic-mean-healthier,1033,"0,0,0,0,0",0
Environment,http://www.ewg.org/foodnews/,1034,"0,0,0,0,0",0
Environment,http://recipes.howstuffworks.com/eat-organic-foods.htm,1035,"0,0,0,0,0",0
Environment,http://www.treehugger.com/green-food/organic-food-healthier-for-you-and-the-planet.html,1036,"0,0,0,0,0",0
Environment,http://www.organicauthority.com/,1037,"0,0,0,0,0",0
Environment,http://www.eatit.ca/,1038,"0,0,0,0,0",0
Environment,http://www.reuters.com/article/2010/05/24/us-organic-foods-idUSTRE64N3O920100524,1039,"0,0,0,0,0",0
Environment,http://www.naturalnews.com/organic_foods.html,1040,"0,0,0,0,0",0
Environment,http://www.redbookmag.com/recipes-home/truth-about-organic-foods,1041,"0,0,0,0,0",0
Environment,http://www.expats.cz/prague/article/czech-food-drink/organic-food-prague/,1042,"0,0,0,0,0",0
Environment,http://www.sustainable-live-work-play.com/organic-food-coupons.html,1043,"0,0,0,0,0",0
Environment,http://wholesomebabyfood.momtastic.com/organicsforhomemadebabyfood.htm,1044,"0,0,0,0,0",0
Environment,http://en.wikipedia.org/wiki/Green_job,1045,"0,0,0,0,0",0
Environment,http://www.greenjobs.co.uk/,1046,"0,0,0,0,0",0
Environment,http://www.greenjobs.ie/,1047,"0,0,0,0,0",0
Environment,http://www.thegreenjobbank.com/,1048,"0,0,0,0,0",0
Environment,http://www.greenforall.org/resources/green-jobs-guidebook,1049,"0,0,0,0,0",0
Environment,http://www.goodworkcanada.ca/,1050,"0,0,0,0,0",0
Environment,http://www.environmentjob.co.uk/,1051,"0,0,0,0,0",0
Environment,http://www.timesofmalta.com/articles/view/20120520/local/Green-jobs-should-get-priority-AD.420449,1052,"0,0,0,0,0",0
Environment,http://www.dnainfo.com/new-york/20120518/navy-yard/hundreds-of-green-jobs-coming-brooklyn-navy-yard,1053,"0,0,0,0,0",0
Environment,http://www.sacbee.com/2012/05/17/4496750/construction-industrys-workforce.html,1054,"0,0,0,0,0",0
Environment,http://www.bls.gov/green/,1055,"0,0,0,0,0",0
Environment,http://twitter.com/#!/greenjobs,1056,"0,0,0,0,0",0
Environment,http://www.ilo.org/greenjobs,1057,"0,0,0,0,0",0
Environment,http://acre-resources.com/,1058,"0,0,0,0,0",0
Environment,http://www.guardian.co.uk/environment/green-jobs,1059,"0,0,0,0,0",0
Environment,http://www.osha.gov/dep/greenjobs/index.html,1060,"0,0,0,0,0",0
Environment,http://greenjobsready.com/,1061,"0,0,0,0,0",0
Environment,http://www.unep.org/labour_environment/PDFs/Greenjobs/UNEP-Green-Jobs-Report.pdf,1062,"0,0,0,0,0",0
Environment,http://www.greenlocaljobs.com/,1063,"0,0,0,0,0",0
Environment,http://www.green-jobs.ca/,1064,"0,0,0,0,0",0
Environment,http://www.greenjobsconference.org/,1065,"0,0,0,0,0",0
Environment,http://environmentalcareer.com/,1066,"0,0,0,0,0",0
Environment,http://www.dol.gov/dol/green/,1067,"0,0,0,0,0",0
Environment,http://www.greens.org.nz/greenjobs,1068,"0,0,0,0,0",0
Environment,http://www.mnn.com/eco-glossary/green-jobs,1069,"0,0,0,0,0",0
Environment,http://www.goinggreenjobs.com/,1070,"0,0,0,0,0",0
Environment,http://cleantechnica.com/category/business-economy/green-jobs/,1071,"0,0,0,0,0",0
Environment,http://www.greenjobsphilly.org/,1072,"0,0,0,0,0",0
Environment,http://environmentaljobs.com.au/,1073,"0,0,0,0,0",0
Environment,http://www.envirojobs.com.au/,1074,"0,0,0,0,0",0
Environment,http://www.edf.org/climate/california-green-jobs-guidebook,1075,"0,0,0,0,0",0
Environment,http://www.earthtechling.com/topics/green-jobs/,1076,"0,0,0,0,0",0
Environment,http://www.workcabin.ca/,1077,"0,0,0,0,0",0
Health,http://www.vanderbilt.edu/ans/psychology/health_psychology/TheAtkinsDiet.htm,1078,"0,0,0,0,0",0
Health,http://www.davnet.org/kevin/essays/atkinsdiet.html,1079,"0,0,0,0,0",0
Health,http://abcnews.go.com/Health/WellnessResource/low-carb-diets-effective-reducing-weight/story?id=6768945,1080,"0,0,0,0,0",0
Health,http://www.streetdirectory.com/travel_guide/47115/lose_weight/the_effectiveness_of_atkins_diet.html,1081,"0,0,0,0,0",0
Health,http://www.dailymail.co.uk/news/article-1035779/Atkins-diet-safe-far-effective-low-fat-says-study.html,1082,"0,0,0,0,0",0
Health,http://nccam.nih.gov/research/results/spotlight/030607.htm?nav=rss,1083,"0,0,0,0,0",0
Health,http://www.healthyweightforum.org/eng/diets/diet-reviews/,1084,"0,0,0,0,0",0
Health,http://livinlavidalowcarb.com/blog/two-year-study-shows-low-carb-diet-effective-for-weight-loss-improves-hdl-cardiovascular-health-risks/8686,1085,"0,0,0,0,0",0
Health,http://en.wikipedia.org/wiki/Low-carbohydrate_diet,1086,"0,0,0,0,0",0
Health,http://www.bodybuilding.com/fun/venuto1.htm,1087,"0,0,0,0,0",0
Health,http://www.bodybuilding.com/fun/bbinfo.php?page=lowcarbdiets,1088,"0,0,0,0,0",0
Health,http://www.mayoclinic.com/health/low-carb-diet/NU00279,1089,"0,0,0,0,0",0
Health,http://www.drbriffa.com/2007/03/07/study-confirms-superior-effectiveness-of-low-carb-eating-for-weight-loss/,1090,"0,0,0,0,0",0
Health,http://www.medicalnewstoday.com/articles/7379.php,1091,"0,0,0,0,0",0
Health,http://www.scienceagogo.com/news/20070506001434data_trunc_sys.shtml,1092,"0,0,0,0,0",0
Health,http://clinicaltrials.gov/ct2/show/NCT00006193,1093,"0,0,0,0,0",0
Health,http://www.sciencedaily.com/releases/2004/05/040518073128.htm,1094,"0,0,0,0,0",0
Health,http://news.temple.edu/news/temple-research-studies-long-term-effectiveness-low-carb-versus-low-fat-diets,1095,"0,0,0,0,0",0
Health,http://www.weightlossresources.co.uk/diet/atkins_diet/atkins.htm,1096,"0,0,0,0,0",0
Health,http://thetoylanders.hubpages.com/hub/Safety-and-Effectiveness-Of-the-Atkins-Diet,1097,"0,0,0,0,0",0
Health,http://www.lowcarb.ca/articlesb/article343.html,1098,"0,0,0,0,0",0
Health,http://www.atkins.com/,1099,"0,0,0,0,0",0
Health,http://lowcarbdiets.about.com/od/lowcarb101/a/gettingstarted.htm,1100,"0,0,0,0,0",0
Health,http://www.holisticroads.com/how-effective-is-the-atkins-diet-plan/,1101,"0,0,0,0,0",0
Health,http://qualitycounts.com/fpatkinsdiet.htm,1102,"0,0,0,0,0",0
Health,http://www.blogher.com/node/16360,1103,"0,0,0,0,0",0
Health,http://charm.cs.uiuc.edu/users/jyelon/lowcarb.med/topic0.html,1104,"0,0,0,0,0",0
Health,http://healthpsych.psy.vanderbilt.edu/2008/low_carb.htm,1105,"0,0,0,0,0",0
Health,http://forum.lowcarber.org/showthread.php?t=32881,1106,"0,0,0,0,0",0
Health,http://www.kidsepilepsy.com/onetreat.asp?id=663,1107,"0,0,0,0,0",0
Health,http://www.medscape.org/viewarticle/553258,1108,"0,0,0,0,0",0
Health,http://www.quackwatch.com/06ResearchProjects/lcd.html,1109,"0,0,0,0,0",0
Health,http://www.ready-your-abs.com/lowcarbdiet.html,1110,"0,0,0,0,0",0
Health,http://www.livestrong.com/article/382753-is-the-atkins-diet-safe-and-effective/,1111,"0,0,0,0,0",0
Health,http://www.drbriffa.com/2008/01/23/research-shows-that-protein-rich-low-carb-diets-are-most-effective-for-sating-the-appetite/,1112,"0,0,0,0,0",0
Health,http://www.3fatchicks.com/how-effective-is-the-low-carb-diet-for-weight-loss/,1113,"0,0,0,0,0",0
Health,http://www.parenting.com/article/autism-warning-signs-1204127474106,1114,"0,0,0,0,0",0
Health,http://www.autismsciencefoundation.org/autism-warning-signs,1115,"0,0,0,0,0",0
Health,http://www.autismspeaks.ca/early-warning-signs,1116,"0,0,0,0,0",0
Health,http://www.ivillage.com/be-wise-be-aware-don-t-worry-autism-warning-signs/4-b-377363,1117,"0,0,0,0,0",0
Health,http://blogs.babycenter.com/mom_stories/03302012autism-warning-signs/,1118,"0,0,0,0,0",0
Health,http://www.autismtoday.com/articles/wyman.PDF,1119,"0,0,0,0,0",0
Health,http://health.clevelandclinic.org/2012/04/videos-autism-warning-signs-and-perception/,1120,"0,0,0,0,0",0
Health,http://www.livestrong.com/article/164189-autism-warning-signs/,1121,"0,0,0,0,0",0
Health,http://www.newparent.com/baby/autism-warning-signs/,1122,"0,0,0,0,0",0
Health,http://www.stltoday.com/lifestyles/health-med-fit/fitness/autism-warning-signs/article_2740f4ab-35eb-5584-8d82-f7f4034783a1.html,1123,"0,0,0,0,0",0
Health,http://www.mayoclinic.com/health/autism/ds00348/dsection=symptoms,1124,"0,0,0,0,0",0
Health,http://buffalo.ynn.com/content/top_stories/553664/more-autism-warning-signs-to-be-posted-in-amherst/,1125,"0,0,0,0,0",0
Health,http://www.disabilityscoop.com/2011/08/16/autism-warning-signs/13752/,1126,"0,0,0,0,0",0
Health,http://www.udg.edu/grupsrecerca/AutismeUdG/QuesonelsTEA/Signesdalertaennadons/tabid/14030/language/en-US/Default.aspx,1127,"0,0,0,0,0",0
Health,http://relieveautism.com/autism-signs-and-symptoms/early-autism-warning-signs-and-symptoms/,1128,"0,0,0,0,0",0
Health,http://autism-center.ucsd.edu/treating-early-autism/Pages/signs.aspx,1129,"0,0,0,0,0",0
Health,http://hvparent.com/Permalink.aspx/Autism-warning-signs,1130,"0,0,0,0,0",0
Health,http://www.opwdd.ny.gov/node/194,1131,"0,0,0,0,0",0
Health,http://www.cbsnews.com/8334-504763_162-57406979-10391704/10-early-warning-signs-of-autism/,1132,"0,0,0,0,0",0
Health,http://www.youtube.com/watch?v=X2XCuBLKBBs,1133,"0,0,0,0,0",0
Health,http://outreach.org/tag/autism-warning-signs/,1134,"0,0,0,0,0",0
Health,http://www.kimtrumanfitness.com/webmd-daily-autisms-warning-signs/,1135,"0,0,0,0,0",0
Health,http://www.thedoctorstv.com/main/show_synopsis/104?section=feature&title=Autism%20Warning%20Signs,1136,"0,0,0,0,0",0
Health,http://www.thedailybeast.com/newsweek/blogs/lab-notes/2008/11/06/harbingers-of-autism.html,1137,"0,0,0,0,0",0
Health,http://www.cbc.ca/news/health/story/2011/04/28/autism-screening.html,1138,"0,0,0,0,0",0
Health,http://www.livestrong.com/article/74519-autism-warning-signs-toddlers/,1139,"0,0,0,0,0",0
Health,http://101parenttips.com/101parenttips.com/hot-topics/autism/warning-signs-of-autism/,1140,"0,0,0,0,0",0
Health,http://drnicoleconnolly.com/autism-warning-signs/,1141,"0,0,0,0,0",0
Health,http://www.wgrz.com/news/article/156393/1/Parents-Fight-For-Autistic-Warning-Sign-,1142,"0,0,0,0,0",0
Health,http://blip.tv/autismlive/early-warning-signs-of-autism-6096077,1143,"0,0,0,0,0",0
Health,http://www.opposingviews.com/i/is-my-child-autistic-warning-signs-to-look-for,1144,"0,0,0,0,0",0
Health,http://www.cdc.gov/ncbddd/actearly/act/class.html,1145,"0,0,0,0,0",0
Health,http://www.operationautismonline.org/autism-101/what-is-autism-2/warning-signs/,1146,"0,0,0,0,0",0
Health,http://www.mamapedia.com/s/autism-warning-signs,1147,"0,0,0,0,0",0
Health,http://www.autismsciencefoundation.org/what-is-autism/autism-diagnosis,1148,"0,0,0,0,0",0
Health,http://www.nia.nih.gov/alzheimers/publication/alzheimers-disease-genetics-fact-sheet,1149,"0,0,0,0,0",0
Health,http://ghr.nlm.nih.gov/condition/alzheimer-disease,1150,"0,0,0,0,0",0
Health,http://www.webmd.com/alzheimers/guide/alzheimers-genetic,1151,"0,0,0,0,0",0
Health,http://www.webmd.com/alzheimers/news/20110403/new-alzheimers-genes-found,1152,"0,0,0,0,0",0
Health,http://www.bbc.co.uk/news/health-12937131,1153,"0,0,0,0,0",0
Health,http://web.mit.edu/newsoffice/2012/alzheimers-hdac2-inhibitors-0301.html,1154,"0,0,0,0,0",0
Health,http://www.sciencedaily.com/releases/2012/05/120516140016.htm,1155,"0,0,0,0,0",0
Health,http://www.alzinfo.org/07/about-alzheimers/genetic-risk-factors,1156,"0,0,0,0,0",0
Health,http://alzheimers.org.uk/site/scripts/documents_info.php?documentID=168,1157,"0,0,0,0,0",0
Health,http://www.bloomberg.com/news/2011-04-04/five-new-alzheimer-s-genes-double-total-in-new-push-for-cure.html,1158,"0,0,0,0,0",0
Health,http://healthland.time.com/2011/04/05/new-alzheimers-genes-why-they-matter-even-if-they-dont-change-patient-care/,1159,"0,0,0,0,0",0
Health,http://www.guardian.co.uk/lifeandstyle/2011/apr/03/alzheimers-genetic-link-earlier-tests,1160,"0,0,0,0,0",0
Health,http://www.nytimes.com/2011/04/04/health/04alzheimer.html?pagewanted=all,1161,"0,0,0,0,0",0
Health,http://www.alz.org/alzheimers_disease_causes_risk_factors.asp,1162,"0,0,0,0,0",0
Health,http://www.cbc.ca/news/health/story/2011/04/01/alzheimer-genes-identified.html,1163,"0,0,0,0,0",0
Health,http://www.alzgene.org/,1164,"0,0,0,0,0",0
Health,http://www.usatoday.com/news/health/medical/health/medical/alzheimers/story/2011/04/Researchers-New-genes-linked-to-Alzheimers/45715102/1,1165,"0,0,0,0,0",0
Health,http://curealz.org/projects/alzheimer%E2%80%99s-genome-project%E2%84%A2,1166,"0,0,0,0,0",0
Health,http://en.wikipedia.org/wiki/Early-onset_Alzheimer's_disease,1167,"0,0,0,0,0",0
Health,http://www.futurity.org/health-medicine/alzheimers-gene-opens-floodgate-in-brain/,1168,"0,0,0,0,0",0
Health,http://www.alzheimersreadingroom.com/2011/04/alzheimers-genes-four-known-alzheimers.html,1169,"0,0,0,0,0",0
Health,http://psychcentral.com/news/2011/05/16/alzheimers-gene-may-damage-brain-long-before-symptoms/26204.html,1170,"0,0,0,0,0",0
Health,http://www.theglobeandmail.com/life/health/new-health/conditions/alzheimers/running-may-counteract-risks-of-alzheimers-gene/article2309815/,1171,"0,0,0,0,0",0
Health,http://thechart.blogs.cnn.com/2011/04/03/discovery-doubles-genetic-clues-to-alzheimers/,1172,"0,0,0,0,0",0
Health,http://www.nhs.uk/news/2011/04April/Pages/genetic-clues-to-alzheimers.aspx,1173,"0,0,0,0,0",0
Health,http://www.npr.org/2011/04/08/135241857/sifting-genes-for-clues-to-alzheimers,1174,"0,0,0,0,0",0
Health,http://learn.genetics.utah.edu/content/disorders/whataregd/alzheimers/,1175,"0,0,0,0,0",0
Health,http://www.sltrib.com/sltrib/news/52242962-78/alzheimer-testing-genetic-medical.html.csp,1176,"0,0,0,0,0",0
Health,http://blog.alz.org/genetictesting/,1177,"0,0,0,0,0",0
Health,http://www.genetichealth.com/alz_genetics_of_alzheimers_disease.shtml,1178,"0,0,0,0,0",0
Health,http://abcnews.go.com/Health/AlzheimersNews/alzheimers-disease-scientists-discover-genes-drug-targets/story?id=13273618,1179,"0,0,0,0,0",0
Health,http://www.nature.com/nbt/journal/v29/n3/full/nbt0311-179c.html,1180,"0,0,0,0,0",0
Health,http://newoldage.blogs.nytimes.com/2011/04/04/scientists-link-new-genes-to-alzheimers/,1181,"0,0,0,0,0",0
Health,http://www.bbc.co.uk/1/hi/health/8237686.stm,1182,"0,0,0,0,0",0
Health,http://www.scientificamerican.com/errors/301.cfm?301,1183,"0,0,0,0,0",0
