topic,url,index,ratings,total
science_technology,http://www.eia.doe.gov/fuelrenewable.html,181,"0,0,0,1,1",2
science_technology,http://arch.hku.hk/research/BEER/renew.htm,182,"0,0,0,2,0",2
science_technology,http://www.dec.ny.gov/energy/40899.html,183,"0,0,0,1,1",2
health,http://www.genetichealth.com/ALZ_Genetics_of_Alzheimers_Disease.shtml,184,"0,0,0,2,0",2
science_technology,http://news.bbc.co.uk/2/hi/health/8237686.stm,185,"0,0,0,1,1",2
health,http://www.medicalnewstoday.com/articles/163133.php,186,"0,0,0,2,0",2
science_technology,http://www.accessexcellence.org/WN/SUA12/alz398.php,187,"0,0,0,2,0",2
science_technology,http://www.guardian.co.uk/science/2009/sep/06/alzheimers-disease-genes-research,188,"0,0,0,1,1",2
science_technology,http://discovermagazine.com/2010/jan-feb/088,189,"0,0,0,2,0",2
health,http://abcnews.go.com/Health/MindMoodNews/alzheimers-gene-discovery/story?id=8494263,190,"0,0,0,2,0",2
health,http://brainfitforlife.com/blog/?tag=alzheimers-genes,191,"0,0,1,1,0",2
science_technology,http://www.medicalnewstoday.com/articles/116532.php,192,"0,0,0,2,0",2
health,http://www.nhs.uk/news/2009/09September/Pages/NewAlzheimersGenesFound.aspx,193,"0,0,0,1,1",2
science_technology,http://www.usnews.com/science/articles/2009/09/08/three-genes-linked-to-alzheimers-disease-risk.html,194,"0,0,0,2,0",2
science_technology,http://www.bloomberg.com/apps/news?pid=20601087&sid=arR9p6MFWd9I,195,"0,0,0,2,0",2
science_technology,http://blogs.nature.com/news/thegreatbeyond/2009/09/alzheimers_genes_identified.html,196,"0,0,0,2,0",2
health,http://www.npr.org/blogs/health/2009/09/more_alzheimers_genes_found_cu.html,197,"0,0,0,1,1",2
arts_entertainment,http://latimesblogs.latimes.com/booster_shots/2009/09/new-genes-linked-to-alzheimers.html,198,"0,0,0,2,0",2
health,http://www.thedietchannel.com/atkins.htm,199,"0,0,0,2,0",2
health,http://www.diet.com/store/facts/atkins-diet,200,"0,0,0,2,0",2
health,http://www.oprah.com/health/Is-South-Beach-Diet-Better-Than-Atkins-or-Other-Diets,201,"0,0,0,2,0",2
health,http://www.amazon.com/Dr-Atkins-New-Diet-Revolution/dp/0380727293,202,"0,0,0,1,1",2
health,http://www.amazon.com/Dr-Atkins-New-Diet-Revolution/dp/0380803682,203,"0,0,0,1,1",2
health,http://www.lowcarb.ca/articlesb/article328.html,204,"0,0,0,2,0",2
health,http://serendip.brynmawr.edu/exchange/node/1700,205,"0,0,1,1,0",2
health,http://my.dietpower.com/features/atkins_diet.php,206,"0,0,0,2,0",2
health,http://www.atkinsexposed.org/atkins/99/Mayo_Clinic.htm,207,"0,0,0,2,0",2
health,http://www.everydiet.org/diet/atkins-diet/comment-page-1,208,"0,0,1,1,0",2
health,http://www.netdoctor.co.uk/features/atkins_diet_003833.htm,209,"0,0,0,2,0",2
health,http://professionals.epilepsy.com/secondary/atkinsadults.html,210,"0,0,0,2,0",2
health,http://www.autismweb.com/signs.htm,211,"0,0,0,2,0",2
health,http://www.autismspeaks.org/whatisit/learnsigns.php,212,"0,0,0,2,0",2
health,http://www.medicinenet.com/script/main/art.asp?articlekey=80625,213,"0,0,0,1,1",2
health,http://www.helpguide.org/mental/autism_signs_symptoms.htm,214,"0,0,0,2,0",2
health,http://www.autismspeaks.ca/en/early-warning-signs,215,"0,0,0,2,0",2
health,http://www.firstsigns.org/,216,"0,0,0,2,0",2
science_technology,http://autismmclean.org/understandingAutism/warningSigns,217,"0,0,0,2,0",2
health,http://autism.suite101.com/article.cfm/early_diagnosis_of_autism,218,"0,0,0,2,0",2
health,http://www.justmommies.com/articles/early-warning-signs-autism.shtml,219,"0,0,0,2,0",2
health,http://www.ehow.com/about_5435410_early-warning-signs-autism.html,220,"0,0,0,2,0",2
health,http://www.firstsigns.org/delays_disorders/asd.htm,221,"0,0,0,2,0",2
health,http://drphil.com/articles/article/545,222,"0,0,0,2,0",2
health,http://www.justmommies.com/gradeschool-kids/kids-development/early-warning-signs-autism,223,"0,0,0,2,0",2
health,http://www.webmd.com/brain/autism/news/20070705/cues-may-signal-autism-toddlers,224,"0,0,0,1,1",2
health,http://www.cdc.gov/ncbddd/actearly/index.html,225,"0,0,0,1,1",2
health,http://hubpages.com/hub/signs_of_autism_in_infants,226,"0,0,0,2,0",2
health,http://www.associatedcontent.com/article/2060919/signs_and_symptoms_of_autism_in_infants.html,227,"0,0,0,2,0",2
health,http://onspectrum.com/Autism-Signs-Symptoms.html,228,"0,0,0,2,0",2
health,http://www.healthcentral.com/adhd/c/849319/68799/warning-signs-detect,229,"0,0,0,2,0",2
health,http://www.webmd.com/cold-and-flu/features/is-the-h1n1-swine-flu-vaccine-safe,230,"0,0,0,1,1",2
health,http://www.sciencenews.org/view/generic/id/49017/title/H1N1_vaccine_Counting_side_effects,231,"0,0,0,2,0",2
health,http://health.blogs.foxnews.com/2009/10/26/tracking-h1n1-vaccine-side-effects/,232,"0,0,0,2,0",2
health,http://www.examiner.com/x-18331-Natural-Health-Examiner~y2009m10d5-What-are-the-possible-side-effects-of-the-H1N1-Swine-Flu-vaccinations,233,"0,0,0,2,0",2
health,http://www.associatedcontent.com/article/2369932/h1n1_side_effects_side_effects_of_the.html?cat=5,234,"0,0,0,2,0",2
health,http://www.associatedcontent.com/article/2332570/possible_h1n1_vaccine_deaths_whats.html?cat=5,235,"0,0,0,2,0",2
health,http://www.nowpublic.com/health/h1n1-vaccine-no-serious-side-effects-found-says-who-2509956.html,236,"0,0,0,2,0",2
health,http://www.cbsnews.com/stories/2009/11/20/earlyshow/health/main5723397.shtml,237,"0,0,0,2,0",2
health,http://thestar.com.my/news/story.asp?file=/2009/9/28/nation/20090928092605&sec=nation,238,"0,0,0,2,0",2
health,http://thestar.com.my/news/story.asp?file=/2009/9/28/nation/20090928092605&sec=nation,239,"0,0,0,2,0",2
health,http://www.dietresearch.com/diet-reviews/p90x/,240,"0,0,0,2,0",2
arts_entertainment,http://www.dietspotlight.com/p90x-review/,241,"0,0,0,2,0",2
arts_entertainment,http://www.wellsphere.com/exercise-article/how-does-p90x-work-part-2-of-12/20499,242,"0,0,0,2,0",2
health,http://www.extremebodyworkout.com/blog/,243,"0,0,1,1,0",2
health,http://www.beachbody.com/product/newsletters/283.do,244,"0,0,1,1,0",2
arts_entertainment,http://reviewsalert.com/p90x-exercise-home-fitness-workout-guide-and-13-dvd-set/,245,"0,0,1,1,0",2
arts_entertainment,http://hubpages.com/hub/P90X-Reviews-Does-P90X-Work,246,"0,0,0,2,0",2
sports,http://www.mikereinold.com/2008/12/best-home-workout.html,247,"0,0,1,1,0",2
arts_entertainment,http://www.amazon.com/Resistance-Exercise-insanity-crossfit-physical/dp/B002YQN802,248,"0,0,0,1,1",2
arts_entertainment,http://www.p90x-review.net/how-it-works.html,249,"0,0,0,2,0",2
computer_internet,http://www.mastercard.com/us/personal/en/learningcenter/debtknowhow/assessyourdebt/index.html,250,"0,0,1,1,0",2
business,http://personal-debt-management.suite101.com/article.cfm/reduce_debt,251,"0,0,1,1,0",2
business,http://www.mint.com/blog/finance-core/your-bailout-slash-your-credit-card-debt/,252,"0,0,0,2,0",2
business,http://www.lendersmark.org/debt-consolidation.htm,253,"0,1,0,1,0",2
business,http://www.bankrate.com/brm/calculators/creditcards/reduce_credit_card_debt.asp,254,"0,0,0,2,0",2
business,http://www.mahalo.com/how-to-reduce-student-loan-debt,255,"0,0,0,2,0",2
business,http://www.howtodothings.com/finance-and-money/a2603-how-to-set-a-budget-for-debt-reduction.html,256,"0,1,0,1,0",2
business,http://cashmoneylife.com/2008/10/21/increase-investment-contributions-ira-401k/,257,"0,0,0,2,0",2
business,http://www.usatoday.com/money/perfi/columnist/block/2008-04-21-inflation-adjusted-bonds_N.htm,258,"0,0,0,2,0",2
business,http://www.fool.com/investing/beginning/whens-the-right-time-to-invest.aspx,259,"0,0,0,2,0",2
business,http://moneywatch.bnet.com/investing/blog/wise-investing/is-now-a-good-time-to-invest-in-tips/681/,260,"0,0,0,2,0",2
business,http://www.fool.com/investing/dividends-income/2008/10/24/invest-without-the-stress.aspx,261,"0,0,0,2,0",2
gaming,http://www.adamofficial.com/us/intro,262,"0,0,1,1,0",2
arts_entertainment,http://www.adamofficial.com/us/home,263,"0,0,1,1,0",2
arts_entertainment,http://adam-lambert.net/,264,"0,0,1,1,0",2
arts_entertainment,http://www.thehollywoodgossip.com/stars/adam-lambert/,265,"0,0,2,0,0",2
arts_entertainment,http://www.myspace.com/adamlambert,266,"0,0,1,1,0",2
arts_entertainment,http://www.mahalo.com/adam-lambert,267,"0,0,1,1,0",2
arts_entertainment,http://adam-lambert.org/,268,"0,0,2,0,0",2
computer_internet,http://twitter.com/_Adam_Lambert_,269,"0,0,1,1,0",2
arts_entertainment,http://www.adamlambertcd.com/,270,"0,0,1,1,0",2
computer_internet,http://twitter.com/AdamLambert,271,"0,0,1,1,0",2
arts_entertainment,http://justjared.buzznet.com/tags/adam-lambert/,272,"0,0,2,0,0",2
arts_entertainment,http://www.zimbio.com/Adam+Lambert,273,"0,0,1,1,0",2
arts_entertainment,http://www.blueblood.net/2009/03/adam-lambert-nude/,274,"0,0,2,0,0",2
arts_entertainment,http://new.music.yahoo.com/adam-lambert/,275,"0,0,1,1,0",2
sports,http://topics.nytimes.com/topics/reference/timestopics/people/l/floyd_landis/index.html,276,"0,0,1,0,1",2
arts_entertainment,http://www.tdfblog.com/floyd_landis/,277,"0,0,1,1,0",2
arts_entertainment,http://ouchmedicalcenter.com/floyd,278,"0,1,1,0,0",2
arts_entertainment,http://topics.wsj.com/person/L/floyd-landis/6145,279,"0,0,1,0,1",2
sports,http://www.usatoday.com/sports/cycling/2010-02-15-landis-warrant-update_N.htm?csp=34,280,"0,0,1,1,0",2
sports,http://www.popstarsplus.com/sports_floydlandis.htm,281,"0,0,2,0,0",2
sports,http://www.examiner.com/x-1155-Cycling-Examiner~y2010m5d29-Floyd-Landis-OUCH-part-company-embattled-cyclists-career-over-at-age-34,282,"0,0,1,1,0",2
computer_internet,http://www.mahalo.com/floyd-landis,283,"0,0,2,0,0",2
arts_entertainment,http://marriage.about.com/od/sports/p/floydlandis.htm,284,"0,0,2,0,0",2
arts_entertainment,http://www.myspace.com/ladygaga,285,"0,0,1,1,0",2
arts_entertainment,http://www.mtv.com/music/artist/lady_gaga/artist.jhtml,286,"0,0,1,1,0",2
arts_entertainment,http://mog.com/music/Lady_Gaga,287,"0,0,1,1,0",2
arts_entertainment,http://www.thehollywoodgossip.com/categories/lady-gaga/,288,"0,0,2,0,0",2
computer_internet,http://photobucket.com/images/Lady%20Gaga/,289,"0,0,1,1,0",2
arts_entertainment,http://www.contactmusic.com/info/lady_gaga,290,"0,0,1,1,0",2
arts_entertainment,http://www.hollyscoop.com/lady-gaga/825.aspx,291,"0,0,1,1,0",2
arts_entertainment,http://www.starpulse.com/Music/Lady_Gaga/,292,"0,0,1,1,0",2
arts_entertainment,http://www.tvguide.com/celebrities/lady-gaga/294098,293,"0,0,1,1,0",2
arts_entertainment,http://www.winamp.com/artist/lady-gaga,294,"0,0,1,1,0",2
arts_entertainment,http://cache.umusic.com/web_assets/ladygaga/site/badromance/default2.html,295,"0,0,1,1,0",2
arts_entertainment,http://coolspotters.com/musicians/lady-gaga,296,"0,0,2,0,0",2
arts_entertainment,http://abcnews.go.com/Entertainment/story?id=8345070,297,"0,0,1,1,0",2
arts_entertainment,http://www.mtv.com/music/artist/jackson_michael/artist.jhtml,298,"0,0,1,1,0",2
